trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",20,0,-80.63876309902031,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
2,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.52381685869436,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
3,False,"{'a': 0.5, 'e': 1.0}",25,14,-81.996769122761,"{0: 5, 1: 0, 2: 5, 3: 0, 4: 1}",1
4,False,"{'a': 0.5, 'e': 1.0}",25,0,-91.59691922633834,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
5,False,"{'a': 0.5, 'e': 1.0}",20,0,-214.6588701012258,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 4}",0
6,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.90789881363833,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
7,False,"{'a': 0.5, 'e': 1.0}",30,0,-93.78330385886593,"{0: 23, 1: 2, 2: 2, 3: 2, 4: 1}",0
8,False,"{'a': 0.5, 'e': 1.0}",30,0,-62.36671664434146,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
9,False,"{'a': 0.5, 'e': 1.0}",25,0,-165.6507632150825,"{0: 13, 1: 1, 2: 9, 3: 0, 4: 2}",0
10,False,"{'a': 0.5, 'e': 1.0}",25,0,-101.1739363755789,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
11,False,"{'a': 0.5, 'e': 1.0}",35,0,-192.8933157610341,"{0: 22, 1: 4, 2: 4, 3: 2, 4: 3}",1
12,False,"{'a': 0.5, 'e': 1.0}",20,0,-76.35580496952899,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
13,False,"{'a': 0.5, 'e': 1.0}",20,0,-133.67119030384612,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
14,False,"{'a': 0.5, 'e': 1.0}",20,0,-141.5449698008635,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
15,False,"{'a': 0.5, 'e': 1.0}",20,0,-90.9705262075222,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
16,False,"{'a': 0.5, 'e': 1.0}",25,0,-34.13167720524558,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
17,False,"{'a': 0.5, 'e': 1.0}",30,0,-92.11693857820596,"{0: 21, 1: 0, 2: 8, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 1.0}",30,0,-76.74961124451107,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 1.0}",30,3,-204.75086656084366,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 3}",1
20,False,"{'a': 0.5, 'e': 1.0}",20,4,-39.75089446804436,"{0: 9, 1: 4, 2: 3, 3: 0, 4: 0}",1
21,False,"{'a': 0.5, 'e': 1.0}",25,0,-155.56136609964253,"{0: 11, 1: 5, 2: 6, 3: 2, 4: 1}",0
22,False,"{'a': 0.5, 'e': 1.0}",25,0,-198.44720690673387,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
23,False,"{'a': 0.5, 'e': 1.0}",25,0,-202.77132669116233,"{0: 10, 1: 3, 2: 8, 3: 2, 4: 2}",0
24,False,"{'a': 0.5, 'e': 1.0}",30,0,-214.64339461724634,"{0: 16, 1: 3, 2: 6, 3: 2, 4: 3}",0
25,False,"{'a': 0.5, 'e': 1.0}",25,0,-147.07418640988993,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
26,False,"{'a': 0.5, 'e': 1.0}",20,0,-115.78237081589324,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
27,False,"{'a': 0.5, 'e': 1.0}",25,0,-166.52404962014583,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
28,False,"{'a': 0.5, 'e': 1.0}",20,0,-163.69199923928215,"{0: 10, 1: 2, 2: 3, 3: 3, 4: 2}",0
29,False,"{'a': 0.5, 'e': 1.0}",30,0,-60.800699316403836,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
30,False,"{'a': 0.5, 'e': 1.0}",25,0,-139.2039446370231,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
31,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.35687827618219,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
32,False,"{'a': 0.5, 'e': 1.0}",25,0,-156.6381072036361,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
33,False,"{'a': 0.5, 'e': 1.0}",20,0,-98.6106302714336,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
34,False,"{'a': 0.5, 'e': 1.0}",20,13,-10.442597527678634,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
35,False,"{'a': 0.5, 'e': 1.0}",25,0,-136.39519934651847,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
36,False,"{'a': 0.5, 'e': 1.0}",30,0,-58.392770419869095,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
37,False,"{'a': 0.5, 'e': 1.0}",25,0,-160.67299146504917,"{0: 15, 1: 4, 2: 2, 3: 1, 4: 3}",0
38,False,"{'a': 0.5, 'e': 1.0}",20,12,-10.350304017212629,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
39,False,"{'a': 0.5, 'e': 1.0}",30,0,-204.8262512273395,"{0: 15, 1: 4, 2: 6, 3: 3, 4: 2}",0
40,False,"{'a': 0.5, 'e': 1.0}",20,0,-154.83684281693843,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
41,False,"{'a': 0.5, 'e': 1.0}",30,0,-159.55999239169404,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
42,False,"{'a': 0.5, 'e': 1.0}",20,0,-53.52212659459533,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
43,False,"{'a': 0.5, 'e': 1.0}",25,0,-91.03779165781643,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
44,False,"{'a': 0.5, 'e': 1.0}",25,0,-109.7054483564573,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
45,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.37773743760073,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
46,False,"{'a': 0.5, 'e': 1.0}",20,0,-102.13338244302727,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
47,False,"{'a': 0.5, 'e': 1.0}",20,12,-6.340161553495026,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
48,False,"{'a': 0.5, 'e': 1.0}",30,0,-239.54885037841234,"{0: 15, 1: 4, 2: 6, 3: 1, 4: 4}",0
49,False,"{'a': 0.5, 'e': 1.0}",30,0,-170.29554431647645,"{0: 18, 1: 1, 2: 7, 3: 2, 4: 2}",0
50,False,"{'a': 0.5, 'e': 1.0}",20,0,-103.99620834233025,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
51,False,"{'a': 0.5, 'e': 1.0}",25,0,-103.52245647999516,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
52,False,"{'a': 0.5, 'e': 1.0}",25,0,-86.23174083057981,"{0: 15, 1: 3, 2: 5, 3: 2, 4: 0}",0
53,False,"{'a': 0.5, 'e': 1.0}",25,0,-270.0508123060632,"{0: 10, 1: 1, 2: 8, 3: 2, 4: 4}",0
54,False,"{'a': 0.5, 'e': 1.0}",25,13,-40.10639484634054,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
55,False,"{'a': 0.5, 'e': 1.0}",25,0,-93.5346712134583,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
56,False,"{'a': 0.5, 'e': 1.0}",35,0,-110.29191116635009,"{0: 23, 1: 5, 2: 5, 3: 1, 4: 1}",0
57,False,"{'a': 0.5, 'e': 1.0}",20,0,-175.3783462608317,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
58,False,"{'a': 0.5, 'e': 1.0}",20,0,-61.155080353366735,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
59,False,"{'a': 0.5, 'e': 1.0}",25,0,-130.66167319095922,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
60,False,"{'a': 0.5, 'e': 1.0}",30,3,-176.81898984373893,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 3}",1
61,False,"{'a': 0.5, 'e': 1.0}",30,0,-44.02828291724631,"{0: 24, 1: 4, 2: 1, 3: 0, 4: 1}",0
62,False,"{'a': 0.5, 'e': 1.0}",20,3,-24.122139353561682,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
63,False,"{'a': 0.5, 'e': 1.0}",25,0,-170.80813140144153,"{0: 14, 1: 5, 2: 2, 3: 1, 4: 3}",0
64,False,"{'a': 0.5, 'e': 1.0}",25,0,-161.99276778878732,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
65,False,"{'a': 0.5, 'e': 1.0}",25,0,-209.30869676772866,"{0: 14, 1: 1, 2: 4, 3: 3, 4: 3}",0
66,False,"{'a': 0.5, 'e': 1.0}",25,0,-164.27257047484113,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
67,False,"{'a': 0.5, 'e': 1.0}",30,0,-105.06970657722114,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0
68,False,"{'a': 0.5, 'e': 1.0}",25,0,-25.22117342412157,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 1.0}",20,0,-48.413809940728875,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
70,False,"{'a': 0.5, 'e': 1.0}",20,0,-115.42383298529957,"{0: 14, 1: 2, 2: 0, 3: 2, 4: 2}",0
71,False,"{'a': 0.5, 'e': 1.0}",20,0,-97.72454952078164,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
72,False,"{'a': 0.5, 'e': 1.0}",30,0,-211.20525501190997,"{0: 14, 1: 7, 2: 4, 3: 2, 4: 3}",0
73,False,"{'a': 0.5, 'e': 1.0}",20,0,-78.93921248909047,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
74,False,"{'a': 0.5, 'e': 1.0}",25,0,-193.02145203585624,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 4}",0
75,False,"{'a': 0.5, 'e': 1.0}",30,19,-14.539114403604854,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
76,False,"{'a': 0.5, 'e': 1.0}",20,0,-31.393101799151438,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
77,False,"{'a': 0.5, 'e': 1.0}",35,0,-331.4289121928696,"{0: 17, 1: 3, 2: 7, 3: 3, 4: 5}",0
78,False,"{'a': 0.5, 'e': 1.0}",20,0,-87.43946377092671,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
79,False,"{'a': 0.5, 'e': 1.0}",20,0,-112.55521790908683,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
80,False,"{'a': 0.5, 'e': 1.0}",25,0,-121.4274139522116,"{0: 12, 1: 2, 2: 10, 3: 1, 4: 0}",0
81,False,"{'a': 0.5, 'e': 1.0}",30,0,-129.8999815466109,"{0: 19, 1: 0, 2: 7, 3: 4, 4: 0}",0
82,False,"{'a': 0.5, 'e': 1.0}",20,0,-133.49849950694713,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
83,False,"{'a': 0.5, 'e': 1.0}",25,0,-88.30426137623972,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
84,False,"{'a': 0.5, 'e': 1.0}",35,0,-186.00818554492514,"{0: 24, 1: 2, 2: 5, 3: 0, 4: 4}",0
85,False,"{'a': 0.5, 'e': 1.0}",25,0,-151.9519219894913,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",0
86,False,"{'a': 0.5, 'e': 1.0}",20,0,-150.50601891495126,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
87,False,"{'a': 0.5, 'e': 1.0}",20,0,-184.21096124116164,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 3}",0
88,False,"{'a': 0.5, 'e': 1.0}",25,0,-49.900917670668996,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
89,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.650125220596635,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
90,False,"{'a': 0.5, 'e': 1.0}",25,0,-131.83157256004085,"{0: 15, 1: 3, 2: 3, 3: 3, 4: 1}",0
91,False,"{'a': 0.5, 'e': 1.0}",20,0,-58.83313350109685,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
92,False,"{'a': 0.5, 'e': 1.0}",20,0,-91.70720606405737,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
93,False,"{'a': 0.5, 'e': 1.0}",25,0,-143.58233667319078,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
94,False,"{'a': 0.5, 'e': 1.0}",20,0,-112.05738282466822,"{0: 10, 1: 5, 2: 2, 3: 2, 4: 1}",0
95,False,"{'a': 0.5, 'e': 1.0}",20,13,-28.920172369297386,"{0: 4, 1: 1, 2: 1, 3: 1, 4: 0}",1
96,False,"{'a': 0.5, 'e': 1.0}",25,0,-87.89742532137507,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
97,False,"{'a': 0.5, 'e': 1.0}",25,9,-9.566096433768184,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 1.0}",20,0,-33.299834167124885,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
99,False,"{'a': 0.5, 'e': 1.0}",25,11,-99.30367154151082,"{0: 8, 1: 0, 2: 3, 3: 2, 4: 1}",1
100,False,"{'a': 0.5, 'e': 1.0}",25,0,-63.03924599380901,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
101,False,"{'a': 0.5, 'e': 1.0}",25,0,-146.9992634541635,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
102,False,"{'a': 0.5, 'e': 1.0}",25,0,-106.21703534156043,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
103,False,"{'a': 0.5, 'e': 1.0}",20,3,-48.77564120506239,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 0}",1
104,False,"{'a': 0.5, 'e': 1.0}",30,0,-142.05767732285548,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 3}",0
105,False,"{'a': 0.5, 'e': 1.0}",20,0,-122.71079718324813,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
106,False,"{'a': 0.5, 'e': 1.0}",20,0,-69.73421567836449,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
107,False,"{'a': 0.5, 'e': 1.0}",25,9,-5.632071575529814,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
108,False,"{'a': 0.5, 'e': 1.0}",25,0,-192.6351937011205,"{0: 12, 1: 3, 2: 5, 3: 3, 4: 2}",0
109,False,"{'a': 0.5, 'e': 1.0}",20,0,-75.50646804458765,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
110,False,"{'a': 0.5, 'e': 1.0}",25,0,-124.05150374842952,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
111,False,"{'a': 0.5, 'e': 1.0}",30,9,-11.72626791827735,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 1.0}",25,0,-83.692085136852,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
113,False,"{'a': 0.5, 'e': 1.0}",25,0,-174.55628390939862,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
114,False,"{'a': 0.5, 'e': 1.0}",20,0,-147.10859432817185,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
115,False,"{'a': 0.5, 'e': 1.0}",25,4,-81.64959383800408,"{0: 13, 1: 1, 2: 5, 3: 2, 4: 0}",1
116,False,"{'a': 0.5, 'e': 1.0}",20,0,-125.87797193901821,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
117,False,"{'a': 0.5, 'e': 1.0}",25,0,-120.38564465814251,"{0: 14, 1: 4, 2: 4, 3: 2, 4: 1}",0
118,False,"{'a': 0.5, 'e': 1.0}",20,0,-172.58543689736783,"{0: 9, 1: 0, 2: 8, 3: 1, 4: 2}",0
119,False,"{'a': 0.5, 'e': 1.0}",25,0,-59.65013889305919,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
120,False,"{'a': 0.5, 'e': 1.0}",30,0,-187.08674395363587,"{0: 20, 1: 0, 2: 5, 3: 2, 4: 3}",0
121,False,"{'a': 0.5, 'e': 1.0}",30,0,-129.82991196395403,"{0: 17, 1: 6, 2: 4, 3: 2, 4: 1}",0
122,False,"{'a': 0.5, 'e': 1.0}",20,8,-62.78073730547588,"{0: 5, 1: 0, 2: 7, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 1.0}",30,0,-139.3149088432533,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
124,False,"{'a': 0.5, 'e': 1.0}",20,0,-88.93203203328787,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
125,False,"{'a': 0.5, 'e': 1.0}",20,0,-55.81209671040567,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
126,False,"{'a': 0.5, 'e': 1.0}",20,0,-158.03012482651175,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
127,False,"{'a': 0.5, 'e': 1.0}",30,0,-98.20048563069228,"{0: 23, 1: 3, 2: 1, 3: 1, 4: 2}",0
128,False,"{'a': 0.5, 'e': 1.0}",25,0,-216.12773947248604,"{0: 9, 1: 4, 2: 7, 3: 3, 4: 2}",0
129,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.932496729479816,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
130,False,"{'a': 0.5, 'e': 1.0}",30,0,-182.57245936369355,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
131,False,"{'a': 0.5, 'e': 1.0}",25,0,-124.44054549962655,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
132,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.79511432209403,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
133,False,"{'a': 0.5, 'e': 1.0}",25,0,-128.53211136040014,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
134,False,"{'a': 0.5, 'e': 1.0}",25,0,-114.57272920317553,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
135,False,"{'a': 0.5, 'e': 1.0}",25,0,-51.11639299690407,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 1.0}",30,0,-99.5697052603712,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
137,False,"{'a': 0.5, 'e': 1.0}",20,0,-136.20379886231572,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
138,False,"{'a': 0.5, 'e': 1.0}",25,0,-136.6028697008856,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
139,False,"{'a': 0.5, 'e': 1.0}",25,0,-80.18544711172572,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
140,False,"{'a': 0.5, 'e': 1.0}",25,0,-146.92080377719503,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
141,False,"{'a': 0.5, 'e': 1.0}",25,0,-148.69771165011034,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
142,False,"{'a': 0.5, 'e': 1.0}",30,0,-256.18292205268494,"{0: 13, 1: 6, 2: 6, 3: 1, 4: 4}",0
143,False,"{'a': 0.5, 'e': 1.0}",20,0,-114.18107319968702,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
144,False,"{'a': 0.5, 'e': 1.0}",25,0,-70.93810619889233,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
145,False,"{'a': 0.5, 'e': 1.0}",20,0,-193.69750020023028,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 4}",0
146,False,"{'a': 0.5, 'e': 1.0}",20,0,-151.17820334138952,"{0: 10, 1: 5, 2: 2, 3: 0, 4: 3}",0
147,False,"{'a': 0.5, 'e': 1.0}",20,0,-98.85885659904741,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
148,False,"{'a': 0.5, 'e': 1.0}",25,0,-148.58069247456186,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
149,False,"{'a': 0.5, 'e': 1.0}",20,6,-84.53797119579039,"{0: 6, 1: 1, 2: 5, 3: 2, 4: 0}",1
150,False,"{'a': 0.5, 'e': 1.0}",20,0,-59.73204394570679,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
151,False,"{'a': 0.5, 'e': 1.0}",20,0,-176.68208186053457,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
152,False,"{'a': 0.5, 'e': 1.0}",20,0,-81.95298090650485,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
153,False,"{'a': 0.5, 'e': 1.0}",30,0,-143.3812399247106,"{0: 16, 1: 2, 2: 11, 3: 0, 4: 1}",0
154,False,"{'a': 0.5, 'e': 1.0}",20,0,-110.52966621363643,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
